latitude,longitude,address,city,zip,township,propertyclasscode,neighborhoodid,lasttransferred,sidewalks,value,ownerstate,ownerzip
39.848815,-86.147066,5266 BROADWAY ST,INDIANAPOLIS,46220,8,510,842375233,,N,232400,IN,46220
39.851665,-86.152444,5421 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,802275235,,N,622000,IN,46220
39.864139,-86.144678,6008 CARROLLTON AV,INDIANAPOLIS,46220,8,510,803275225,,N,221700,IN,46220
39.870053,-86.071798,6239 BRAMSHAW RD,INDIANAPOLIS,46220,8,510,801166130,,N,400400,IN,46220
39.871363,-86.07174,6315 BRAMSHAW RD,INDIANAPOLIS,46220,8,510,801166130,10/19/2011,N,293000,IN,46220
39.863509,-86.091206,6011 WINNPENY LN,INDIANAPOLIS,46220,8,510,801865121,,N,156100,IN,46220
39.864428,-86.090389,6025 WINNPENY LN,INDIANAPOLIS,46220,8,510,801865121,,N,169200,IN,46220
39.866629,-86.087631,6036 DORSETT PL,INDIANAPOLIS,46220,8,510,801865121,,N,127000,IN,46220
39.866352,-86.084968,6015 LINTON LN,INDIANAPOLIS,46220,8,510,801865121,,N,156100,IN,46220
39.865436,-86.083911,6016 ANDOVER RD,INDIANAPOLIS,46220,8,510,801865121,3/30/2012,N,218500,IN,46220
39.864011,-86.085521,5915 ANDOVER RD,INDIANAPOLIS,46220,8,510,801865121,1/28/2010,N,187300,IN,46220
39.882576,-86.119255,7026 N TEMPLE AV,INDIANAPOLIS,46220,8,510,802274155,,N,131300,IN,46220
39.865234,-86.089562,6041 WINNPENY LN,INDIANAPOLIS,46220,8,510,801865121,,N,135200,IN,46220
39.851365,-86.095698,5362 SENECA DR,INDIANAPOLIS,46220,8,510,801966102,,N,117800,IN,46220
39.85239,-86.10482,3735 E 55TH ST,INDIANAPOLIS,46220,8,510,801970120,9/5/2018,N,122700,IN,46220
39.881292,-86.076805,6945 STEINMEIER DR W,INDIANAPOLIS,46220,8,510,801180110,5/5/2017,N,185600,IN,46220
39.882704,-86.077044,5403 STEINMEIER DR N,INDIANAPOLIS,46220,8,510,801180110,5/24/2018,N,181800,IN,46220
39.880338,-86.132364,1515 E 69TH ST,INDIANAPOLIS,46220,8,511,802276165,,N,123400,IN,46220
39.87008,-86.122133,6231 N KEYSTONE AV,INDIANAPOLIS,46220,8,431,8431307,,N,991000,GA,46220
39.861004,-86.129299,5856 NORWALDO AV,INDIANAPOLIS,46220,8,510,802178185,,N,169900,IN,46220
39.859201,-86.131812,5811 RALSTON AV,INDIANAPOLIS,46220,8,510,802178185,11/4/2015,N,201600,IN,46220
39.853086,-86.154808,5527 N PENNSYLVANIA ST,INDIANAPOLIS,46220,8,510,822575200,11/4/2015,N,354900,IN,46220
39.86489,-86.131789,6030 RALSTON AV,INDIANAPOLIS,46220,8,510,802178185,11/8/2012,N,189100,IN,46220
39.856587,-86.133977,5650 ROSSLYN AV,INDIANAPOLIS,46220,8,510,802178185,10/11/2017,N,97400,IN,46220
39.875911,-86.086809,4925 E 65TH ST,INDIANAPOLIS,46220,8,511,813577135,6/12/2015,N,152500,IN,46220
39.860684,-86.132888,5848 PRIMROSE AV,INDIANAPOLIS,46220,8,520,802182100,3/19/2019,N,203100,IN,46220
39.860551,-86.134009,5845 ROSSLYN AV,INDIANAPOLIS,46220,8,510,802178185,9/27/2017,N,277200,IN,46220
39.860148,-86.136323,5837 HAVERFORD AV,INDIANAPOLIS,46220,8,510,802178185,,N,179100,IN,46220
39.875929,-86.128822,1832 E 65TH ST,INDIANAPOLIS,46220,8,510,802278190,10/30/2017,N,140700,IN,46220
39.856871,-86.120597,5701 N TACOMA AV,INDIANAPOLIS,46220,8,510,802171170,7/20/2010,N,192600,IN,46220
39.858096,-86.122069,5775 N KEYSTONE AV,INDIANAPOLIS,46220,8,510,802182100,,N,157200,FL,46220
39.858204,-86.120272,2509 E 58TH ST,INDIANAPOLIS,46220,8,510,802182100,7/8/2011,N,126300,FL,46220
39.857437,-86.11813,2706 DELL ZELL DR,INDIANAPOLIS,46220,8,510,802171170,4/4/2018,N,171100,IN,46220
39.856151,-86.117336,5628 N RURAL ST,INDIANAPOLIS,46220,8,510,802171170,11/8/2018,N,242500,IN,46220
39.855844,-86.12009,2513 NORTHVIEW AV,INDIANAPOLIS,46220,8,510,802171170,,N,198200,IN,46220
39.859488,-86.122094,5821 N KEYSTONE AV,INDIANAPOLIS,46220,8,510,802171170,8/23/2018,N,164900,IN,46220
39.859873,-86.12081,2425 RYAN DR,INDIANAPOLIS,46220,8,510,802171170,2/21/2018,N,183500,IN,46220
39.860668,-86.118518,2631 E NORTHGATE ST,INDIANAPOLIS,46220,8,510,802171170,,N,135800,IN,46220
39.860668,-86.118167,2706 E NORTHGATE ST,INDIANAPOLIS,46220,8,510,802171170,3/28/2017,N,188000,IN,46220
39.882004,-86.155442,7060 N PENNSYLVANIA ST,INDIANAPOLIS,46220,8,510,801469180,5/17/2017,N,865300,IN,46220
39.87201,-86.168811,447 W 64TH ST,INDIANAPOLIS,46220,8,501,808977089,11/20/2018,N,44000,IN,46220
39.866335,-86.14187,6124 WINTHROP AV,INDIANAPOLIS,46220,8,510,803975250,,N,222300,IN,46220
39.857106,-86.156138,31 E 57TH ST,INDIANAPOLIS,46220,8,510,803175185,10/1/2013,N,480600,IN,46220
39.856512,-86.147976,5681 BROADWAY ST,INDIANAPOLIS,46220,8,510,803075210,,N,243400,IN,46220
39.868695,-86.082394,5146 E 62ND ST,INDIANAPOLIS,46220,8,510,801166130,,N,198100,IN,46220
39.860879,-86.141524,5846 WINTHROP AV,INDIANAPOLIS,46220,8,510,803275225,,N,345500,IN,46220
39.859972,-86.15374,5807 N DELAWARE ST,INDIANAPOLIS,46220,8,510,803275225,,N,387300,IN,46220
39.856392,-86.154858,5675 N PENNSYLVANIA ST,INDIANAPOLIS,46220,8,510,832975223,,N,373500,IN,46220
39.856002,-86.117333,5627 N RURAL ST,INDIANAPOLIS,46220,8,550,802172120,,N,92400,IN,46220
39.883248,-86.08027,5236 E 71ST ST,INDIANAPOLIS,46220,8,510,801070131,,N,275700,IN,46220
39.874258,-86.096369,6465 DOVER RD,INDIANAPOLIS,46220,8,510,801769162,12/22/2015,N,222500,IN,46220
39.854023,-86.0891,5580 N DEQUINCY ST,INDIANAPOLIS,46220,8,511,817577175,,N,261500,IN,46220
39.853842,-86.099429,5550 CHESTER LN,INDIANAPOLIS,46220,8,511,801971145,,N,181900,IN,46220
39.883131,-86.153327,180 E 71ST ST,INDIANAPOLIS,46220,8,510,801466165,,N,600900,IN,46220
39.881886,-86.131809,7001 RALSTON AV,INDIANAPOLIS,46220,8,510,802266120,,N,27000,IN,46220
39.857141,-86.122059,5721 N KEYSTONE AV,INDIANAPOLIS,46220,8,510,802171170,8/21/2017,N,206500,IN,46220
39.867646,-86.146091,6173 N COLLEGE AV,INDIANAPOLIS,46220,8,510,803275225,4/30/2010,N,196300,IN,46220
39.864083,-86.142257,6002 WINTHROP AV,INDIANAPOLIS,46220,8,510,803775205,,N,243400,IN,46220
39.868039,-86.136412,6219 HAVERFORD AV,INDIANAPOLIS,46220,8,510,802178185,8/7/2015,N,207000,IN,46220
39.865129,-86.132916,6039 PRIMROSE AV,INDIANAPOLIS,46220,8,510,802178185,,N,175000,IN,46220
39.864678,-86.132917,6022 PRIMROSE AV,INDIANAPOLIS,46220,8,510,802178185,8/12/2015,N,163800,IN,46220
39.862993,-86.132913,5914 PRIMROSE AV,INDIANAPOLIS,46220,8,510,802178185,7/23/2015,N,182100,IN,46220
39.874778,-86.141247,6542 WESTFIELD BL,INDIANAPOLIS,46220,8,480,8480303,,N,1003500,IN,46220
39.857838,-86.128093,5723 CRITTENDEN AV,INDIANAPOLIS,46220,8,510,802178185,11/21/2016,N,184400,IN,46220
39.86003,-86.128153,5830 CRITTENDEN AV,INDIANAPOLIS,46220,8,510,802178185,8/17/2015,N,182500,IN,46220
39.86165,-86.129298,5880 NORWALDO AV,INDIANAPOLIS,46220,8,510,802966105,,N,187900,IN,46220
39.859485,-86.129302,5818 NORWALDO AV,INDIANAPOLIS,46220,8,510,802166150,,N,189000,IN,46220
39.85783,-86.130511,5723 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802178185,5/18/2016,N,173100,IN,46220
39.874103,-86.147661,6452 BROADWAY ST,INDIANAPOLIS,46220,8,510,802488202,,N,109300,IN,46220
39.856063,-86.142042,921 NORTHVIEW AV,INDIANAPOLIS,46220,8,510,802775196,5/23/2016,N,191500,IN,46220
39.849098,-86.148557,5301 N PARK AV,INDIANAPOLIS,46220,8,510,832375211,4/3/2019,N,263500,IN,46220
39.873011,-86.144665,6412 CARROLLTON AV,INDIANAPOLIS,46220,8,419,64193003,,N,187200,IN,46220
39.860291,-86.154951,5819 N PENNSYLVANIA ST,INDIANAPOLIS,46220,8,510,803475268,,N,489000,IN,46220
39.859994,-86.096907,5805 WHITE OAK CT,INDIANAPOLIS,46220,8,510,801869130,5/14/2013,N,443100,IN,46220
39.860512,-86.096998,5822 WHITE OAK CT,INDIANAPOLIS,46220,8,510,801869130,3/19/2015,N,329000,IN,46220
39.882336,-86.117214,7003 N RURAL ST,INDIANAPOLIS,46220,8,599,815077150,,N,13400,IN,46220
39.859867,-86.134002,5828 ROSSLYN AV,INDIANAPOLIS,46220,8,510,802178185,10/17/2018,N,162700,IN,46220
39.858638,-86.130523,5747 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802178185,,N,215200,IN,46220
39.860304,-86.130529,5841 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802178185,10/22/2012,N,206400,IN,46220
39.859337,-86.131812,5815 RALSTON AV,INDIANAPOLIS,46220,8,510,802178185,3/28/2016,N,165900,IN,46220
39.860152,-86.131807,5839 RALSTON AV,INDIANAPOLIS,46220,8,510,802178185,,N,164300,IN,46220
39.860968,-86.131819,5864 RALSTON AV,INDIANAPOLIS,46220,8,510,802178185,,N,178200,IN,46220
39.858995,-86.118206,2701 MC LEAY DR,INDIANAPOLIS,46220,8,510,802171170,5/8/2019,N,142400,IN,46220
39.847068,-86.145758,5201 N COLLEGE AV,INDIANAPOLIS,46220,8,420,8420307,,N,116600,IN,46220
39.867436,-86.135241,6162 INDIANOLA AV,INDIANAPOLIS,46220,8,510,802178185,3/18/2019,N,202100,IN,46220
39.8558,-86.152507,5660 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,802975181,,N,361800,IN,46220
39.863649,-86.13887,5947 COMPTON ST,INDIANAPOLIS,46220,8,510,802174175,4/27/2018,N,214100,IN,46220
39.883268,-86.107549,3625 E 71ST ST,INDIANAPOLIS,46220,8,511,801777200,11/5/2012,N,349000,IN,46220
39.867943,-86.125877,6185 BURLINGTON AV,INDIANAPOLIS,46220,8,510,802178185,3/26/2014,N,180300,IN,46220
39.85716,-86.123382,5715 BROUSE AV,INDIANAPOLIS,46220,8,510,802171170,,N,129700,IN,46220
39.852292,-86.15625,22 E 55TH ST,INDIANAPOLIS,46220,8,510,852575245,12/27/2017,N,429400,IN,46220
39.849236,-86.148559,5307 N PARK AV,INDIANAPOLIS,46220,8,510,832375211,2/5/2016,N,311900,IN,46220
39.865387,-86.141245,6051 BIRCHWOOD AV,INDIANAPOLIS,46220,8,510,803675215,,N,137200,IN,46220
39.858342,-86.148354,5750 BROADWAY TE,INDIANAPOLIS,46220,8,510,803275225,,N,328400,IN,46220
39.868861,-86.152063,6233 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,802488202,,N,377100,IN,46220
39.851128,-86.142213,916 E 54TH ST,INDIANAPOLIS,46220,8,510,802775196,6/13/2017,N,166700,IN,46220
39.857106,-86.156109,30 E 57TH ST,INDIANAPOLIS,46220,8,510,813175225,5/2/2019,N,673400,IN,46220
39.864924,-86.153716,157 E 61ST ST,INDIANAPOLIS,46220,8,510,802470157,8/17/2010,N,258500,IN,46220
39.876654,-86.142612,931 JUNCTION PL,INDIANAPOLIS,46220,8,550,824372220,8/21/2015,N,297000,IN,46220
39.876815,-86.142985,6659 JUNCTION LN,INDIANAPOLIS,46220,8,550,824372220,7/16/2009,N,289600,IN,46220
39.875962,-86.140495,6620 RESERVE DR,INDIANAPOLIS,46220,8,550,824472153,7/7/2017,N,174300,IN,46220
39.876841,-86.141223,1015 RESERVE WA,INDIANAPOLIS,46220,8,550,824472153,6/9/2016,N,270400,IN,46220
39.87668,-86.14126,1033 RESERVE WA,INDIANAPOLIS,46220,8,550,824472153,6/8/2017,N,183100,IN,46220
39.87664,-86.141153,1059 RESERVE WA,INDIANAPOLIS,46220,8,550,824472153,2/1/2019,N,263200,IN,46220
39.858388,-86.092895,4502 SPRUCE KNOLL LN,INDIANAPOLIS,46220,8,510,801880102,2/19/2019,N,188900,IN,46220
39.859266,-86.092747,5745 SPRUCE KNOLL CI,INDIANAPOLIS,46220,8,510,801880102,8/9/2013,N,191200,IN,46220
39.864639,-86.144681,6025 CARROLLTON AV,INDIANAPOLIS,46220,8,510,803275225,7/15/2009,N,193300,IN,46220
39.86695,-86.130603,6151 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802181205,,N,190100,IN,46220
39.86617,-86.128211,6122 CRITTENDEN AV,INDIANAPOLIS,46220,8,510,802181205,8/10/2016,N,185700,IN,46220
39.866835,-86.12822,6143 CRITTENDEN AV,INDIANAPOLIS,46220,8,510,802181205,11/13/2012,N,187800,IN,46220
39.873198,-86.150419,6420 CENTRAL AV,INDIANAPOLIS,46220,8,510,802467237,,N,187400,IN,46220
39.854141,-86.156076,29 E 56TH ST,INDIANAPOLIS,46220,8,510,822575200,8/25/2011,N,251200,IN,46220
39.862289,-86.135349,1374 KESSLER BLVD E DR,INDIANAPOLIS,46220,8,510,802178185,7/6/2018,N,262800,IN,46220
39.872725,-86.152143,6401 RIVERVIEW DR,INDIANAPOLIS,46220,8,510,802476200,,N,248500,IN,46220
39.864634,-86.15029,6027 CENTRAL AV,INDIANAPOLIS,46220,8,510,803675215,12/26/2014,N,231200,IN,46220
39.851697,-86.150096,5427 CENTRAL AV,INDIANAPOLIS,46220,8,510,803075210,4/17/2019,N,433400,IN,46220
39.867772,-86.152051,6191 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,802467237,,N,174200,IN,46220
39.876006,-86.148618,610 E 66TH ST,INDIANAPOLIS,46220,8,510,802488202,7/26/2017,N,240800,IN,46220
39.875454,-86.149077,6483 N PARK AV,INDIANAPOLIS,46220,8,510,802488202,9/5/2017,N,362200,IN,46220
39.88325,-86.137493,1001 E 71ST ST,INDIANAPOLIS,46220,8,640,6001500,,N,0,IN,46220
39.858727,-86.089735,4708 COMMON VISTA CI,INDIANAPOLIS,46220,8,510,818280115,,N,172700,IN,46220
39.878434,-86.13943,6709 SHORE ISLAND DR,INDIANAPOLIS,46220,8,550,802472147,,N,192500,IN,46220
39.871656,-86.08048,6320 RUCKER RD,INDIANAPOLIS,46220,8,447,8447304,,N,17700,IN,46220
39.86096,-86.087007,5849 COMMON CI,INDIANAPOLIS,46220,8,510,818280115,,N,183100,IN,46220
39.860925,-86.087599,5838 COMMON CI,INDIANAPOLIS,46220,8,510,818280115,,N,207300,IN,46220
39.876739,-86.066841,5910 LAKELAND DR,INDIANAPOLIS,46220,4,510,403782138,3/5/2019,N,146000,IN,46220
39.88023,-86.065636,6808 LAKEKNOLL DR,INDIANAPOLIS,46220,4,510,403782138,7/11/2014,N,147700,IN,46220
39.862107,-86.07405,5868 LAKE KESSLER CT,INDIANAPOLIS,46220,4,510,404182174,,N,556900,IN,46220
39.86462,-86.055701,5810 E FALL CREEK PKWY N DR,INDIANAPOLIS,46220,4,510,404182174,,N,472700,IN,46220
39.877195,-86.102016,6602 CHESTER W DR,INDIANAPOLIS,46220,8,510,801769162,5/12/2014,N,597300,IN,46220
39.877199,-86.141873,6680 CORNELL AV,INDIANAPOLIS,46220,8,550,824372220,,N,345400,IN,46220
39.877207,-86.142474,933 SPUR LN,INDIANAPOLIS,46220,8,550,824372220,5/4/2018,N,283900,IN,46220
39.879815,-86.134975,6740 SPIRIT LAKE DR,INDIANAPOLIS,46220,8,550,802272107,,N,359100,IN,46220
39.876017,-86.140429,6627 RESERVE DR,INDIANAPOLIS,46220,8,550,824472153,,N,174300,IN,46220
39.875365,-86.141736,6554 RESERVE DR,INDIANAPOLIS,46220,8,550,824472153,3/29/2018,N,267600,IN,46220
39.875375,-86.141498,6572 RESERVE DR,INDIANAPOLIS,46220,8,550,824472153,5/1/2012,N,189900,IN,46220
39.857681,-86.152535,5716 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,803175185,6/5/2017,N,828600,IN,46220
39.867183,-86.136403,6158 HAVERFORD AV,INDIANAPOLIS,46220,8,520,802182100,,N,221200,IN,46220
39.860265,-86.150222,5818 CENTRAL AV,INDIANAPOLIS,46220,8,510,803275225,3/2/2015,N,300600,IN,46220
39.864078,-86.135211,6006 INDIANOLA AV,INDIANAPOLIS,46220,8,510,802178185,,N,297900,IN,46220
39.851691,-86.144177,5420 CARROLLTON AV,INDIANAPOLIS,46220,8,510,812775225,9/25/2009,N,242300,IN,46220
39.85124,-86.159483,5421 N ILLINOIS ST,INDIANAPOLIS,46220,8,686,820156100,,N,27700,IN,46220
39.861553,-86.151418,5869 N NEW JERSEY ST,INDIANAPOLIS,46220,8,510,803275225,7/24/2015,N,569100,IN,46220
39.858645,-86.14329,5735 GUILFORD AV,INDIANAPOLIS,46220,8,510,803275225,,N,377800,IN,46220
39.856291,-86.147973,5674 BROADWAY ST,INDIANAPOLIS,46220,8,510,803075210,5/24/2018,N,251100,IN,46220
39.854199,-86.149284,519 E 56TH ST,INDIANAPOLIS,46220,8,510,802675175,4/30/2009,N,220300,IN,46220
39.848645,-86.148551,5263 N PARK AV,INDIANAPOLIS,46220,8,510,832375211,,N,217600,IN,46220
39.880712,-86.139158,1111 ISLAND WOODS DR,INDIANAPOLIS,46220,8,550,802472147,8/14/2013,N,202600,IN,46220
39.880427,-86.140219,1043 ISLAND WOODS DR,INDIANAPOLIS,46220,8,550,802472147,4/17/2013,N,192500,IN,46220
39.88073,-86.139437,6920 ELISE CT,INDIANAPOLIS,46220,8,550,802472147,6/13/2016,N,192500,IN,46220
39.856275,-86.107622,5617 SPINDRIFT LN,INDIANAPOLIS,46220,8,510,818480100,5/3/2013,N,202000,IN,46220
39.855714,-86.108318,3426 PERIWINKLE WA,INDIANAPOLIS,46220,8,510,818480100,4/18/2019,N,150900,IN,46220
39.877307,-86.134199,6640 PAGE BL,INDIANAPOLIS,46220,8,550,802272107,,N,386400,IN,46220
39.856931,-86.094006,5674 BROWNSTONE DR,INDIANAPOLIS,46220,8,550,801972136,12/28/2018,N,172300,IN,46220
39.858788,-86.090544,4607 COMMON VISTA CI,INDIANAPOLIS,46220,8,510,818280115,2/14/2017,N,188600,IN,46220
39.85885,-86.089237,4725 COMMON VISTA CI,INDIANAPOLIS,46220,8,510,818280115,,N,175700,IN,46220
39.88102,-86.114988,2924 PARR DR,INDIANAPOLIS,46220,8,510,802269135,10/30/2018,N,132300,IN,46220
39.883219,-86.083835,5060 E 71ST ST,INDIANAPOLIS,46220,8,510,801070131,,N,239100,IN,46220
39.881764,-86.154545,135 BOW LN,INDIANAPOLIS,46220,8,510,801470150,9/23/2013,N,512000,IN,46220
39.875784,-86.140711,6604 RESERVE DR,INDIANAPOLIS,46220,8,550,824472153,8/13/2014,N,189900,IN,46220
39.876721,-86.141017,1103 RESERVE WA,INDIANAPOLIS,46220,8,550,824472153,7/20/2018,N,189900,IN,46220
39.876641,-86.141173,1047 RESERVE WA,INDIANAPOLIS,46220,8,550,824472153,8/18/2017,N,185400,IN,46220
39.876641,-86.141173,1057 RESERVE WA,INDIANAPOLIS,46220,8,550,824472153,,N,263400,IN,46220
39.879212,-86.134741,6730 SPIRIT LAKE DR,INDIANAPOLIS,46220,8,550,802272107,,N,320600,IN,46220
39.878664,-86.134402,6720 PAGE BL,INDIANAPOLIS,46220,8,550,802272107,2/3/2011,N,375700,IN,46220
39.855121,-86.088232,4954 E 56TH ST,INDIANAPOLIS,46220,8,442,8442304,7/30/2013,N,28500,IN,46220
39.871627,-86.135747,6321 OXBOW WA,INDIANAPOLIS,46220,8,500,828577285,12/9/2008,N,115000,IN,46220
39.856589,-86.103686,3644 PERIWINKLE WA,INDIANAPOLIS,46220,8,510,818480100,,N,202900,IN,46220
39.856988,-86.105759,5659 FEN CT,INDIANAPOLIS,46220,8,510,818480100,2/23/2011,N,163700,IN,46220
39.858892,-86.102275,5756 ROLLING PINES CT,INDIANAPOLIS,46220,8,510,801865121,12/29/2014,N,287900,IN,46220
39.878512,-86.139565,6713 SHORE ISLAND DR,INDIANAPOLIS,46220,8,550,802472147,9/9/2015,N,192500,IN,46220
39.863085,-86.155104,60 KESSLER BLVD E DR,INDIANAPOLIS,46220,8,510,802470157,9/21/2015,N,254200,IN,46220
39.879061,-86.098338,6767 DEAN RD,INDIANAPOLIS,46220,8,599,801777200,8/16/2018,N,79900,IN,46220
39.879646,-86.091508,6830 ALLISONVILLE RD,INDIANAPOLIS,46220,8,511,801777200,,N,258000,IN,46220
39.86323,-86.136359,5935 HAVERFORD AV,INDIANAPOLIS,46220,8,510,802178185,12/6/2016,N,217200,IN,46220
39.878157,-86.13906,6649 SHORE ISLAND DR,INDIANAPOLIS,46220,8,550,802472147,,N,205500,IN,46220
39.859997,-86.093191,5818 WINDING WAY LN,INDIANAPOLIS,46220,8,510,801877100,,N,270300,IN,46220
39.860293,-86.087162,4909 COMMON VISTA WA,INDIANAPOLIS,46220,8,510,818280115,8/1/2018,N,181000,IN,46220
39.860296,-86.086347,4934 COMMON VISTA WA,INDIANAPOLIS,46220,8,510,818280115,,N,161300,IN,46220
39.860008,-86.090577,4604 COMMON VIEW CI,INDIANAPOLIS,46220,8,510,818280115,10/2/2017,N,216500,IN,46220
39.860036,-86.088497,4803 COMMON VIEW CI,INDIANAPOLIS,46220,8,510,818280115,10/3/2014,N,197700,IN,46220
39.880576,-86.13982,1051 ISLAND WOODS DR,INDIANAPOLIS,46220,8,550,802472147,,N,192500,IN,46220
39.856507,-86.110195,5628 MEAD DR,INDIANAPOLIS,46220,8,510,818380115,4/22/2010,N,135000,IN,46220
39.851191,-86.139004,1155 E 54TH ST,INDIANAPOLIS,46220,8,350,8350900,,N,447400,IN,46220
39.867088,-86.111972,6671 BOXCAR PL,INDIANAPOLIS,46220,8,550,824372220,9/7/2012,N,277500,IN,46220
39.867088,-86.111972,1747 E 56TH ST,INDIANAPOLIS,46220,8,550,806572165,8/24/2018,N,90400,IN,46220
39.850469,-86.155669,35 E 54TH ST,INDIANAPOLIS,46220,8,500,802175155,4/11/2013,N,400,IN,46220
39.867088,-86.111972,3636 E 71ST ST,INDIANAPOLIS,46220,8,511,816077165,5/25/2011,N,214400,IN,46220
39.867088,-86.111972,6489 N RURAL ST,INDIANAPOLIS,46220,8,510,802270140,6/12/2017,N,164600,IN,46220
39.867088,-86.111972,3711 LORRAIN RD,INDIANAPOLIS,46220,8,510,801965093,,N,144400,IN,46220
39.867088,-86.111972,3601 LORRAIN RD,INDIANAPOLIS,46220,8,510,801965093,,N,129300,IN,46220
39.848224,-86.109132,3510 DELMAR RD,INDIANAPOLIS,46220,8,510,801965093,,N,182700,IN,46220
39.867088,-86.111972,1255 E 71ST ST,INDIANAPOLIS,46220,8,511,828577285,10/15/2018,N,388900,IN,46220
39.867088,-86.111972,5234 E 70TH ST,INDIANAPOLIS,46220,8,510,801166130,,N,200300,IN,46220
39.867088,-86.111972,5235 E 69TH ST,INDIANAPOLIS,46220,8,510,801166130,,N,179000,IN,46220
39.867088,-86.111972,5382 SHOREWOOD DR,INDIANAPOLIS,46220,8,500,802069145,5/1/2015,N,13800,IN,46220
39.867088,-86.111972,6908 RALPH CT,INDIANAPOLIS,46220,8,550,802472147,6/6/2017,N,192900,IN,46220
39.867088,-86.111972,6422 FALL CREEK RD,INDIANAPOLIS,46220,4,500,435082150,12/21/2016,N,53000,FL,46220
39.867088,-86.111972,6411 HARBRIDGE RD,INDIANAPOLIS,46220,4,500,403982139,,N,14800,IN,46220
39.867088,-86.111972,6306 HILLCREST LN,INDIANAPOLIS,46220,4,510,435082150,,N,272600,IN,46220
39.867088,-86.111972,6120 GREEN LEAVES CI,INDIANAPOLIS,46220,4,510,403982139,4/5/2018,N,315300,IN,46220
39.867088,-86.111972,5880 COMPTON ST,INDIANAPOLIS,46220,8,510,802170165,4/17/2015,N,266900,IN,46220
39.867088,-86.111972,5875 CRESTVIEW AV,INDIANAPOLIS,46220,8,510,802170165,,N,127400,IN,46220
39.867088,-86.111972,543 E WESTFIELD BL,INDIANAPOLIS,46220,8,520,803875200,2/6/2015,N,256600,IN,46220
39.867088,-86.111972,6935 CRITTENDEN AV,INDIANAPOLIS,46220,8,511,802276165,,N,57100,IN,46220
39.867088,-86.111972,6701 DOVER RD,INDIANAPOLIS,46220,8,511,801777200,,N,345500,IN,46220
39.854016,-86.1329,5535 PRIMROSE AV,INDIANAPOLIS,46220,8,501,812077120,,N,4500,IN,46220
39.867088,-86.111972,5001 E 71ST ST,INDIANAPOLIS,46220,8,511,801166130,,N,231600,IN,46220
39.867088,-86.111972,5671 MEAD DR,INDIANAPOLIS,46220,8,510,818380115,4/18/2016,N,184600,IN,46220
39.867088,-86.111972,3523 PERIWINKLE WA,INDIANAPOLIS,46220,8,510,818480100,,N,186400,IN,46220
39.867088,-86.111972,3601 PERIWINKLE WA,INDIANAPOLIS,46220,8,510,818480100,,N,162300,IN,46220
39.867088,-86.111972,3339 E 69TH ST,INDIANAPOLIS,46220,8,510,801765120,2/25/2019,N,240000,IN,46220
39.867088,-86.111972,6006 BROADWAY ST,INDIANAPOLIS,46220,8,510,803675215,6/23/2010,N,225700,IN,46220
39.857106,-86.156109,1130 E 57TH ST,INDIANAPOLIS,46220,8,510,802174175,,N,172300,IN,46220
39.867088,-86.111972,1125 E 57TH ST,INDIANAPOLIS,46220,8,510,802174175,,N,314500,IN,46220
39.867088,-86.111972,6254 N TEMPLE AV,INDIANAPOLIS,46220,8,510,802271150,10/17/2013,N,157600,IN,46220
39.867088,-86.111972,5464 N  PARK DR,INDIANAPOLIS,46220,8,510,801971145,7/21/2016,N,164500,IN,46220
39.867088,-86.111972,6379 MONITOR DR,INDIANAPOLIS,46220,8,510,801166130,,N,157000,IN,46220
39.867088,-86.111972,6376 N PARKER AV,INDIANAPOLIS,46220,8,510,802269135,10/8/2012,N,162800,IN,46220
39.867088,-86.111972,6496 N PARKER AV,INDIANAPOLIS,46220,8,510,802269135,2/19/2014,N,133100,IN,46220
39.867088,-86.111972,6061 RUCKER RD,INDIANAPOLIS,46220,4,510,403982139,,N,268800,IN,46220
39.867088,-86.111972,5550 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,832575225,,N,501400,IN,46220
39.867088,-86.111972,5601 GUILFORD AV,INDIANAPOLIS,46220,8,510,812775225,6/11/2013,N,190500,IN,46220
39.867088,-86.111972,6476 N COLLEGE AV,INDIANAPOLIS,46220,8,510,802488202,10/17/2016,N,216800,IN,46220
39.867088,-86.111972,5225 CENTRAL AV,INDIANAPOLIS,46220,8,510,812375194,,N,257500,IN,46220
39.867088,-86.111972,5840 CARVEL AV,INDIANAPOLIS,46220,8,510,802174175,8/23/2010,N,271500,IN,46220
39.867088,-86.111972,911 E 61ST ST,INDIANAPOLIS,46220,8,511,822577225,,N,274700,IN,46220
39.867088,-86.111972,5619 ROSSLYN AV,INDIANAPOLIS,46220,8,510,802178185,,N,139900,IN,46220
39.860755,-86.123459,5851 BROUSE AV,INDIANAPOLIS,46220,8,500,802171170,10/4/2017,N,28800,IN,46220
